Gene stable ID	Transcript stable ID	Gene type
ENSG00000259415	ENST00000559666	sense_intronic
ENSG00000235681	ENST00000445491	processed_pseudogene
ENSG00000275183	ENST00000611161	protein_coding
ENSG00000226696	ENST00000429922	antisense
ENSG00000246560	ENST00000501133	antisense
ENSG00000239212	ENST00000488873	processed_pseudogene
ENSG00000242925	ENST00000472913	antisense
ENSG00000064995	ENST00000650109	protein_coding
ENSG00000242152	ENST00000487812	processed_pseudogene
ENSG00000241132	ENST00000437674	protein_coding
ENSG00000172687	ENST00000311015	protein_coding
ENSG00000248772	ENST00000513484	unprocessed_pseudogene
ENSG00000175267	ENST00000562340	protein_coding
ENSG00000114113	ENST00000232217	protein_coding
ENSG00000109332	ENST00000453744	protein_coding
ENSG00000139372	ENST00000392872	protein_coding
ENSG00000267115	ENST00000586176	lincRNA
ENSG00000117519	ENST00000370206	protein_coding
ENSG00000253223	ENST00000519029	processed_pseudogene
ENSG00000182326	ENST00000406697	protein_coding
ENSG00000236986	ENST00000587264	antisense
ENSG00000188227	ENST00000627814	protein_coding
ENSG00000177938	ENST00000317658	protein_coding
ENSG00000248790	ENST00000512398	antisense
ENSG00000268731	ENST00000597319	processed_pseudogene
ENSG00000232312	ENST00000448091	protein_coding
ENSG00000248932	ENST00000504670	antisense
ENSG00000129946	ENST00000264554	protein_coding
ENSG00000227525	ENST00000480903	processed_pseudogene
ENSG00000271182	ENST00000605470	processed_pseudogene
ENSG00000256844	ENST00000502742	processed_pseudogene
ENSG00000274503	ENST00000612657	unprocessed_pseudogene
ENSG00000118620	ENST00000261560	protein_coding
ENSG00000204264	ENST00000490613	protein_coding
ENSG00000168394	ENST00000486332	protein_coding
ENSG00000139971	ENST00000556788	protein_coding
ENSG00000205336	ENST00000565587	protein_coding
ENSG00000280395	ENST00000623740	sense_overlapping
ENSG00000238143	ENST00000417933	processed_pseudogene
ENSG00000003393	ENST00000264276	protein_coding
ENSG00000213695	ENST00000426405	processed_pseudogene
ENSG00000227411	ENST00000412284	unitary_pseudogene
ENSG00000228852	ENST00000624604	antisense
ENSG00000227224	ENST00000418538	processed_pseudogene
ENSG00000134215	ENST00000370056	protein_coding
ENSG00000271092	ENST00000604534	protein_coding
ENSG00000215819	ENST00000425245	processed_pseudogene
ENSG00000261209	ENST00000562517	unprocessed_pseudogene
ENSG00000228470	ENST00000443622	sense_overlapping
ENSG00000121380	ENST00000589718	protein_coding
ENSG00000237223	ENST00000427208	transcribed_unprocessed_pseudogene
ENSG00000157388	ENST00000637424	protein_coding
ENSG00000120784	ENST00000589018	protein_coding
ENSG00000128510	ENST00000647977	protein_coding
ENSG00000257621	ENST00000554360	antisense
ENSG00000115421	ENST00000238714	protein_coding
ENSG00000241257	ENST00000485133	processed_pseudogene
ENSG00000226026	ENST00000421762	antisense
ENSG00000244561	ENST00000467527	processed_pseudogene
ENSG00000122481	ENST00000370202	protein_coding
ENSG00000117724	ENST00000464322	protein_coding
ENSG00000196199	ENST00000361479	protein_coding
ENSG00000224398	ENST00000422261	protein_coding
ENSG00000279406	ENST00000623796	TEC
ENSG00000268322	ENST00000596023	processed_pseudogene
ENSG00000226549	ENST00000455244	processed_pseudogene
ENSG00000268278	ENST00000600907	unprocessed_pseudogene
ENSG00000213976	ENST00000594254	unprocessed_pseudogene
ENSG00000198881	ENST00000362002	protein_coding
ENSG00000268119	ENST00000596705	processed_transcript
ENSG00000105668	ENST00000379013	protein_coding
ENSG00000277769	ENST00000613117	processed_pseudogene
ENSG00000231992	ENST00000434207	sense_intronic
ENSG00000226473	ENST00000429993	processed_pseudogene
ENSG00000152078	ENST00000370203	protein_coding
ENSG00000264662	ENST00000580630	processed_pseudogene
ENSG00000198113	ENST00000357503	protein_coding
ENSG00000264215	ENST00000578585	lincRNA
ENSG00000268357	ENST00000602085	unprocessed_pseudogene
ENSG00000270259	ENST00000605600	processed_pseudogene
ENSG00000160352	ENST00000616183	protein_coding
ENSG00000275423	ENST00000619984	processed_pseudogene
ENSG00000230773	ENST00000447571	lincRNA
ENSG00000230618	ENST00000497682	processed_pseudogene
ENSG00000197841	ENST00000599244	protein_coding
ENSG00000260996	ENST00000566954	sense_overlapping
ENSG00000244196	ENST00000479662	processed_pseudogene
ENSG00000228980	ENST00000497996	lincRNA
ENSG00000198435	ENST00000356628	protein_coding
ENSG00000080503	ENST00000637383	protein_coding
ENSG00000271070	ENST00000605230	processed_pseudogene
ENSG00000242029	ENST00000485384	lincRNA
ENSG00000271249	ENST00000603970	processed_pseudogene
ENSG00000214380	ENST00000488231	processed_pseudogene
ENSG00000173575	ENST00000626874	protein_coding
ENSG00000234167	ENST00000423418	processed_pseudogene
ENSG00000226510	ENST00000443196	antisense
ENSG00000106128	ENST00000466427	protein_coding
ENSG00000056050	ENST00000393381	protein_coding
ENSG00000198182	ENST00000355202	protein_coding
ENSG00000198414	ENST00000443767	processed_pseudogene
ENSG00000224584	ENST00000436983	processed_pseudogene
ENSG00000214018	ENST00000426279	processed_pseudogene
ENSG00000187609	ENST00000491734	protein_coding
ENSG00000250536	ENST00000503096	unprocessed_pseudogene
ENSG00000275482	ENST00000632037	protein_coding
ENSG00000183690	ENST00000343571	protein_coding
ENSG00000185221	ENST00000328713	processed_pseudogene
ENSG00000279404	ENST00000623035	TEC
ENSG00000223869	ENST00000456086	processed_pseudogene
ENSG00000105518	ENST00000586218	protein_coding
ENSG00000196705	ENST00000600692	protein_coding
ENSG00000198075	ENST00000494122	protein_coding
ENSG00000266916	ENST00000588845	antisense
ENSG00000268564	ENST00000598450	antisense
ENSG00000270108	ENST00000602827	sense_intronic
ENSG00000177917	ENST00000495469	protein_coding
ENSG00000105137	ENST00000342784	protein_coding
ENSG00000256500	ENST00000472726	protein_coding
ENSG00000267552	ENST00000585547	protein_coding
ENSG00000082482	ENST00000486921	protein_coding
ENSG00000263729	ENST00000582896	processed_pseudogene
ENSG00000265099	ENST00000584708	processed_pseudogene
ENSG00000264660	ENST00000581673	antisense
ENSG00000270629	ENST00000619423	protein_coding
ENSG00000256053	ENST00000409074	protein_coding
ENSG00000227602	ENST00000415663	sense_intronic
ENSG00000233098	ENST00000577537	antisense
ENSG00000215021	ENST00000537646	protein_coding
ENSG00000238249	ENST00000425872	processed_pseudogene
ENSG00000242405	ENST00000472093	processed_pseudogene
ENSG00000219095	ENST00000401776	processed_pseudogene
ENSG00000198134	ENST00000539347	processed_pseudogene
ENSG00000232208	ENST00000424862	processed_pseudogene
ENSG00000270857	ENST00000604544	processed_pseudogene
ENSG00000243945	ENST00000498515	processed_pseudogene
ENSG00000236763	ENST00000429016	processed_pseudogene
ENSG00000124749	ENST00000488912	protein_coding
ENSG00000070018	ENST00000261349	protein_coding
ENSG00000172900	ENST00000460880	transcribed_unitary_pseudogene
ENSG00000232663	ENST00000431968	processed_pseudogene
ENSG00000275329	ENST00000617896	lincRNA
ENSG00000233560	ENST00000396270	processed_pseudogene
ENSG00000268705	ENST00000600827	processed_pseudogene
ENSG00000268521	ENST00000595685	unprocessed_pseudogene
ENSG00000240522	ENST00000481016	processed_pseudogene
ENSG00000111581	ENST00000229179	protein_coding
ENSG00000182141	ENST00000356929	protein_coding
ENSG00000136881	ENST00000395051	protein_coding
ENSG00000115194	ENST00000497341	protein_coding
ENSG00000174705	ENST00000636523	protein_coding
ENSG00000136383	ENST00000258888	protein_coding
ENSG00000196504	ENST00000410080	protein_coding
ENSG00000234502	ENST00000424250	processed_pseudogene
ENSG00000230328	ENST00000447628	processed_pseudogene
ENSG00000119535	ENST00000373106	protein_coding
ENSG00000167112	ENST00000372890	protein_coding
ENSG00000114473	ENST00000265239	protein_coding
ENSG00000274677	ENST00000622369	sense_intronic
ENSG00000140943	ENST00000562906	protein_coding
ENSG00000124422	ENST00000261497	protein_coding
ENSG00000267174	ENST00000586356	3prime_overlapping_ncRNA
ENSG00000130167	ENST00000316737	protein_coding
ENSG00000259878	ENST00000565136	lincRNA
ENSG00000166104	ENST00000561706	transcribed_unprocessed_pseudogene
ENSG00000147100	ENST00000587091	protein_coding
ENSG00000104870	ENST00000596147	protein_coding
ENSG00000268681	ENST00000597056	processed_pseudogene
ENSG00000262147	ENST00000575085	antisense
ENSG00000226084	ENST00000471722	processed_pseudogene
ENSG00000142892	ENST00000370812	protein_coding
ENSG00000254440	ENST00000527246	protein_coding
ENSG00000142856	ENST00000492655	protein_coding
ENSG00000230498	ENST00000454305	antisense
ENSG00000112378	ENST00000421351	protein_coding
ENSG00000219463	ENST00000403415	processed_pseudogene
ENSG00000117069	ENST00000477717	protein_coding
ENSG00000229922	ENST00000434437	lincRNA
ENSG00000226004	ENST00000417932	lincRNA
ENSG00000275269	ENST00000613298	protein_coding
ENSG00000258499	ENST00000555299	lincRNA
ENSG00000037757	ENST00000588526	protein_coding
ENSG00000224634	ENST00000447526	processed_pseudogene
ENSG00000111540	ENST00000553116	protein_coding
ENSG00000149554	ENST00000525396	protein_coding
ENSG00000128585	ENST00000421797	protein_coding
ENSG00000236753	ENST00000648242	processed_transcript
ENSG00000241764	ENST00000457510	antisense
ENSG00000105879	ENST00000440859	protein_coding
ENSG00000256733	ENST00000536495	lincRNA
ENSG00000278344	ENST00000615562	lincRNA
ENSG00000198380	ENST00000361060	protein_coding
ENSG00000227824	ENST00000443971	lincRNA
ENSG00000227087	ENST00000424312	processed_pseudogene
ENSG00000196227	ENST00000358293	protein_coding
ENSG00000274714	ENST00000611873	polymorphic_pseudogene
ENSG00000132825	ENST00000370996	protein_coding
ENSG00000105357	ENST00000598205	protein_coding
ENSG00000216721	ENST00000454121	processed_pseudogene
ENSG00000175985	ENST00000556123	protein_coding
ENSG00000178585	ENST00000377263	protein_coding
ENSG00000237492	ENST00000444456	unprocessed_pseudogene
ENSG00000223989	ENST00000454104	antisense
ENSG00000279263	ENST00000623922	protein_coding
ENSG00000183971	ENST00000567649	protein_coding
ENSG00000197591	ENST00000355784	protein_coding
ENSG00000163357	ENST00000525273	protein_coding
ENSG00000164904	ENST00000637782	protein_coding
ENSG00000235749	ENST00000449298	antisense
ENSG00000177432	ENST00000323061	protein_coding
ENSG00000280113	ENST00000639753	TEC
ENSG00000272017	ENST00000607332	antisense
ENSG00000112357	ENST00000367756	protein_coding
ENSG00000227057	ENST00000473611	protein_coding
ENSG00000259865	ENST00000566446	lincRNA
ENSG00000224014	ENST00000452704	processed_pseudogene
ENSG00000225811	ENST00000452178	antisense
ENSG00000271329	ENST00000603887	processed_pseudogene
ENSG00000226804	ENST00000451975	processed_pseudogene
ENSG00000196767	ENST00000373200	protein_coding
ENSG00000231353	ENST00000424379	unprocessed_pseudogene
ENSG00000279437	ENST00000625081	TEC
ENSG00000211770	ENST00000390418	TR_J_gene
ENSG00000274752	ENST00000620569	TR_V_gene
ENSG00000260772	ENST00000561622	3prime_overlapping_ncRNA
ENSG00000276597	ENST00000611787	TR_V_gene
ENSG00000164715	ENST00000297293	protein_coding
ENSG00000103187	ENST00000262428	protein_coding
ENSG00000230415	ENST00000434139	lincRNA
ENSG00000279700	ENST00000622917	TEC
ENSG00000173728	ENST00000366537	protein_coding
ENSG00000265458	ENST00000579095	antisense
ENSG00000266445	ENST00000582249	antisense
ENSG00000058085	ENST00000493293	protein_coding
ENSG00000234425	ENST00000446952	antisense
ENSG00000124571	ENST00000265351	protein_coding
ENSG00000253291	ENST00000390377	TR_V_gene
ENSG00000279640	ENST00000624002	TEC
ENSG00000145743	ENST00000359660	protein_coding
ENSG00000214837	ENST00000627498	transcribed_unprocessed_pseudogene
ENSG00000254135	ENST00000522704	lincRNA
ENSG00000205790	ENST00000381796	antisense
ENSG00000267779	ENST00000593056	lincRNA
ENSG00000270818	ENST00000603868	processed_pseudogene
ENSG00000215800	ENST00000400938	processed_pseudogene
ENSG00000253134	ENST00000523820	lincRNA
ENSG00000254047	ENST00000518624	processed_pseudogene
ENSG00000267407	ENST00000593063	lincRNA
ENSG00000204231	ENST00000374685	protein_coding
ENSG00000253422	ENST00000519146	processed_pseudogene
ENSG00000278875	ENST00000625085	TEC
ENSG00000176919	ENST00000649755	protein_coding
ENSG00000224625	ENST00000436895	unprocessed_pseudogene
ENSG00000235990	ENST00000447965	processed_pseudogene
ENSG00000123908	ENST00000220592	protein_coding
ENSG00000112699	ENST00000476972	protein_coding
ENSG00000198157	ENST00000358130	protein_coding
ENSG00000228664	ENST00000451731	processed_pseudogene
ENSG00000232096	ENST00000419731	processed_pseudogene
ENSG00000235056	ENST00000418387	lincRNA
ENSG00000267100	ENST00000591501	lincRNA
ENSG00000122643	ENST00000242210	protein_coding
ENSG00000136839	ENST00000259362	protein_coding
ENSG00000139620	ENST00000548147	protein_coding
ENSG00000253743	ENST00000518523	unprocessed_pseudogene
ENSG00000231207	ENST00000443746	processed_pseudogene
ENSG00000135898	ENST00000444078	protein_coding
ENSG00000259891	ENST00000564464	antisense
ENSG00000283166	ENST00000636511	processed_pseudogene
ENSG00000281410	ENST00000629780	antisense
ENSG00000213757	ENST00000474167	processed_pseudogene
ENSG00000281421	ENST00000625747	TEC
ENSG00000232981	ENST00000427672	unprocessed_pseudogene
ENSG00000230945	ENST00000417801	lincRNA
ENSG00000267258	ENST00000585753	processed_pseudogene
ENSG00000236719	ENST00000648175	lincRNA
ENSG00000278895	ENST00000624591	TEC
ENSG00000267433	ENST00000586584	unprocessed_pseudogene
ENSG00000116783	ENST00000326637	protein_coding
ENSG00000117410	ENST00000472505	protein_coding
ENSG00000237991	ENST00000450819	processed_pseudogene
ENSG00000203396	ENST00000269395	processed_pseudogene
ENSG00000242111	ENST00000493279	transcribed_unitary_pseudogene
ENSG00000253138	ENST00000518412	lincRNA
ENSG00000161643	ENST00000602139	transcribed_unprocessed_pseudogene
ENSG00000159069	ENST00000487794	protein_coding
ENSG00000233686	ENST00000485427	processed_pseudogene
ENSG00000204681	ENST00000355973	protein_coding
ENSG00000169905	ENST00000367612	protein_coding
ENSG00000225087	ENST00000445976	lincRNA
ENSG00000280317	ENST00000623251	TEC
ENSG00000285808	ENST00000650621	lincRNA
ENSG00000231966	ENST00000442108	lincRNA
ENSG00000251026	ENST00000514769	lincRNA
ENSG00000224620	ENST00000454867	processed_pseudogene
ENSG00000276327	ENST00000611996	protein_coding
ENSG00000237763	ENST00000430659	protein_coding
ENSG00000171450	ENST00000302625	protein_coding
ENSG00000231789	ENST00000415330	antisense
ENSG00000270981	ENST00000605443	processed_pseudogene
ENSG00000250733	ENST00000507535	TEC
ENSG00000135932	ENST00000258418	protein_coding
ENSG00000085998	ENST00000371984	protein_coding
ENSG00000155858	ENST00000286307	protein_coding
ENSG00000142025	ENST00000601660	protein_coding
ENSG00000280426	ENST00000624844	TEC
ENSG00000258383	ENST00000555595	lincRNA
ENSG00000123066	ENST00000281928	protein_coding
ENSG00000116199	ENST00000440702	protein_coding
ENSG00000211859	ENST00000390507	TR_J_gene
ENSG00000225364	ENST00000412537	processed_pseudogene
ENSG00000219941	ENST00000404337	processed_pseudogene
ENSG00000139437	ENST00000537218	protein_coding
ENSG00000258603	ENST00000555011	antisense
ENSG00000219549	ENST00000401718	processed_pseudogene
ENSG00000258759	ENST00000557141	processed_pseudogene
ENSG00000133265	ENST00000255631	protein_coding
ENSG00000158716	ENST00000368109	protein_coding
ENSG00000119673	ENST00000538782	protein_coding
ENSG00000258524	ENST00000554092	processed_pseudogene
ENSG00000230759	ENST00000414923	lincRNA
ENSG00000231100	ENST00000435442	unprocessed_pseudogene
ENSG00000268565	ENST00000598070	antisense
ENSG00000256971	ENST00000538901	lincRNA
ENSG00000272555	ENST00000608881	lincRNA
ENSG00000263002	ENST00000592437	protein_coding
ENSG00000259771	ENST00000560248	sense_intronic
ENSG00000211834	ENST00000390482	TR_J_gene
ENSG00000237235	ENST00000434970	TR_D_gene
ENSG00000148841	ENST00000337478	protein_coding
ENSG00000211825	ENST00000390473	TR_J_gene
ENSG00000180953	ENST00000562759	protein_coding
ENSG00000214429	ENST00000434498	processed_pseudogene
ENSG00000237249	ENST00000448158	processed_pseudogene
ENSG00000203737	ENST00000367685	protein_coding
ENSG00000214973	ENST00000446783	processed_pseudogene
ENSG00000225159	ENST00000449818	processed_pseudogene
ENSG00000229724	ENST00000451972	unprocessed_pseudogene
ENSG00000179157	ENST00000314255	processed_pseudogene
ENSG00000219222	ENST00000406185	processed_pseudogene
ENSG00000080007	ENST00000370336	protein_coding
ENSG00000203907	ENST00000370363	protein_coding
ENSG00000229228	ENST00000448058	antisense
ENSG00000285473	ENST00000644104	lincRNA
ENSG00000285689	ENST00000649201	lincRNA
ENSG00000267680	ENST00000589680	protein_coding
ENSG00000135111	ENST00000349155	protein_coding
ENSG00000090060	ENST00000554887	protein_coding
ENSG00000117543	ENST00000370105	protein_coding
ENSG00000161203	ENST00000382456	protein_coding
ENSG00000213305	ENST00000525816	processed_pseudogene
ENSG00000250257	ENST00000513668	unprocessed_pseudogene
ENSG00000211818	ENST00000390466	TR_V_gene
ENSG00000143418	ENST00000482825	protein_coding
ENSG00000196353	ENST00000514439	protein_coding
ENSG00000213212	ENST00000445357	processed_pseudogene
ENSG00000251447	ENST00000512197	unprocessed_pseudogene
ENSG00000240854	ENST00000470499	processed_pseudogene
ENSG00000161204	ENST00000429586	protein_coding
ENSG00000211813	ENST00000390461	TR_V_gene
ENSG00000137265	ENST00000380956	protein_coding
ENSG00000224000	ENST00000452366	lincRNA
ENSG00000096060	ENST00000357266	protein_coding
ENSG00000224800	ENST00000427962	processed_pseudogene
ENSG00000160883	ENST00000506834	protein_coding
ENSG00000250170	ENST00000507770	sense_intronic
